term_str,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
ecclesiastical,0.00041069422,1.5793934e-05,4.452326e-05,1.0581232e-05,0.00015294344,0.003371389,8.165925e-08,1.06522975e-05,8.131236e-08,5.690064e-08
soon,0.00041007093,0.0001915861,0.0003405544,3.3669356e-05,3.5763645e-05,0.00039113977,0.0001465477,0.00017622292,0.00016882313,1.3008625e-05
importance,0.00040850238,0.00021571723,0.0003851535,0.00069698994,0.00087170687,0.0010166663,2.438121e-05,0.00022511628,4.3135704e-05,0.00090493966
ideal,0.00040831012,0.000107059146,0.0007085126,0.00018480932,0.00022716068,2.44928e-07,1.107696e-06,0.00039393446,7.649374e-05,0.0005413145
reward,0.00040768404,4.597232e-07,6.790325e-05,1.1938607e-07,4.01827e-05,2.4418344e-07,0.00012501994,0.00028036063,6.27869e-05,7.3242944e-08
view,0.0004076403,9.9662066e-05,2.5785566e-05,0.000680646,0.000197556,0.00081329315,2.181935e-05,0.0001300739,9.272106e-05,0.0010947795
bestow,0.00040710066,0.00011442977,0.00016986372,9.678238e-05,0.0001615759,1.8356184e-06,0.00020154867,1.4020059e-05,2.5818958e-05,7.5124694e-06
happen,0.00040706314,4.5967226e-07,1.2352587e-07,0.00025865552,1.0754472e-05,0.00010385806,0.00026413257,1.843343e-05,0.0015079073,0.0001939614
mass,0.0004070183,9.0508065e-06,0.0006815948,0.00010607999,0.00023879542,0.00095524103,0.0015115071,0.00016759621,0.00073872734,9.509297e-06
reach,0.00040676226,0.00021286271,0.00019090888,0.0007427491,0.00038377018,0.00020296812,0.0006545661,0.0004249654,0.0005413928,0.0005504205
guard,0.00040614218,4.5972905e-07,1.9718367e-05,5.6397646e-05,0.000109550914,7.629749e-05,7.663303e-05,0.0002737746,0.0001515345,5.699794e-08
assert,0.00040498946,4.5970862e-07,1.2478336e-07,7.06442e-05,1.297923e-07,3.3841938e-05,8.210941e-06,8.96464e-08,8.135897e-08,3.861738e-05
surely,0.00040454764,0.00010915906,5.3639204e-05,2.2593506e-06,0.00010724162,2.4417466e-07,1.543651e-05,5.1999945e-07,0.00018284739,8.733862e-05
modern,0.00040410037,2.1324965e-06,0.00014325154,0.0012782225,0.00015142724,0.00032272947,1.940865e-07,0.00012736431,3.3076847e-07,0.0007912026
recognize,0.00040388183,0.00014603324,7.7914214e-05,0.0010178542,0.00044002858,0.00024044396,0.00073872897,0.00037514398,0.0006243732,0.0013989428
defense,0.0004014456,1.2231411e-06,6.6141154e-05,5.683312e-06,7.5601743e-06,0.0001412512,1.0284155e-05,8.9646875e-08,1.9320532e-06,5.0671933e-05
confirm,0.0004009608,5.7669797e-05,0.00042067136,0.00063589244,0.00037749694,0.0007874617,0.00016284964,0.00027812776,2.1864002e-05,4.031144e-05
wherefore,0.00039987348,4.595948e-07,1.2350212e-07,9.669268e-08,6.856277e-08,9.093714e-06,8.165458e-08,8.9631776e-08,8.130415e-08,5.6891068e-08
degree,0.00039940776,2.138584e-05,6.0522957e-06,0.00020491365,7.678178e-05,0.00071239984,7.36334e-06,8.9660006e-08,6.598334e-06,0.00012386938
really,0.0003974353,4.603781e-07,2.96498e-05,0.00045664515,4.5340013e-05,6.1162384e-05,8.824433e-05,1.4309323e-05,0.0007510276,0.00015863382
home,0.00039680893,0.00011882591,0.0005923638,9.927501e-07,0.00024098805,2.4443216e-07,0.000526889,0.00086647406,0.0015171715,0.0006482253
possession,0.00039630497,4.5966448e-07,1.2353935e-07,0.00016015682,9.111125e-06,7.51695e-05,6.188871e-05,9.72277e-06,0.00017296294,8.4903506e-05
side,0.00039551183,0.0003485673,0.0004240253,0.00021620699,7.850022e-05,2.5534644e-06,0.00025487127,3.202063e-05,0.0005669665,0.00019939874
enter,0.0003945645,4.6052156e-07,4.2129694e-05,0.00065991987,0.00022806559,0.00055856735,0.001040922,0.00011840661,0.0009211843,0.00011593292
lawful,0.00039335518,4.5972854e-07,1.6135351e-06,3.6470807e-05,6.859975e-08,9.0039546e-05,8.165685e-08,8.964337e-08,8.13178e-08,5.6914914e-08
past,0.00039308335,0.0008511616,0.0012473499,0.0002126929,0.00031404628,0.00023529984,0.00028250986,0.0007248902,0.0004901651,0.0006313541
offer,0.0003922373,0.00018255545,0.0017547902,0.0008492546,0.0019516303,0.0010072964,0.0023598303,0.0026679903,0.0009701001,0.0016711242
large,0.00039210988,2.1860824e-05,0.00014739654,6.510641e-06,0.0002364188,9.017119e-05,5.581542e-05,0.0004323827,0.00018240034,0.0005028235
design,0.00039155426,5.241225e-05,1.7725224e-05,0.00013184133,4.983041e-05,1.9537743e-05,0.00011148584,4.3959408e-05,8.1569716e-08,0.00016401007
future,0.00039134535,0.00012993776,0.0019666732,0.00012992999,0.0011012394,0.00042101694,0.00040314018,0.0009971132,0.0010650719,0.0024198927
else,0.00038972034,3.4638262e-05,1.2354327e-07,0.0001688134,6.721692e-05,0.00016228776,7.288818e-05,9.137641e-08,0.00064179825,4.1932108e-05
virgin,0.00038916135,4.5966553e-07,1.235284e-07,0.00047363987,5.8650476e-05,6.044918e-05,0.0030121456,0.0025775991,1.1025718e-06,5.689974e-08
pio,0.00038909487,0.0004791507,1.716602e-06,9.669496e-08,6.868334e-08,1.45752e-05,8.902463e-08,0.0002829526,1.6228758e-05,5.7211846e-08
enough,0.00038902616,2.9905264e-05,1.2462682e-07,0.00011762477,7.3087e-05,2.210725e-05,4.7560883e-05,1.4748723e-06,0.00061383366,0.00036085665
intention,0.00038888943,0.00022444988,0.00022624948,0.00034817978,9.027676e-05,0.0004947058,6.20098e-05,0.000406127,8.788126e-05,0.00011641355
will,0.00038840534,0.00018231949,1.8166385e-05,0.00036105403,0.00013854283,2.3679582e-05,6.2359e-05,3.0750192e-07,3.624159e-06,5.4717253e-05
ix,0.000387407,4.7147367e-07,7.360041e-05,7.742169e-05,6.8577e-08,0.0001983621,7.12125e-06,7.331104e-05,8.131559e-08,5.6900905e-08
external,0.00038675545,4.597042e-07,6.896404e-05,0.0002616135,6.1975814e-05,0.00025997794,3.082528e-05,4.788251e-07,2.3522887e-05,0.000108639266
x,0.00038556807,3.578714e-05,7.461843e-05,6.491629e-05,1.7064442e-06,0.0007014902,6.043833e-06,8.136579e-06,8.1320444e-08,5.690694e-08
lose,0.00038425165,3.6602032e-05,1.4483135e-07,0.00039540546,0.00025316328,4.067721e-05,0.00025611283,0.00010892618,0.0018916946,0.00040402976
deprive,0.00038420525,6.8159875e-06,1.2354022e-07,9.649261e-05,6.1909905e-06,0.000100237296,2.4616202e-05,2.6324837e-05,8.508002e-05,0.00028613227
vain,0.00038342652,4.59663e-07,4.9004175e-05,2.1887307e-05,4.0029598e-05,4.3782366e-06,9.775931e-05,9.150207e-08,0.000101103455,5.459488e-06
testimony,0.00038336602,1.1650276e-06,0.00023899444,0.00019418236,0.00031333484,8.589017e-05,0.00010573216,0.0003522083,0.00039174192,1.1933564e-06
begin,0.00038255827,0.00021359739,0.0013543138,0.00093004375,0.00024985807,0.0006854848,0.0014924613,0.0006601315,0.0015318813,0.00034525598
mention,0.0003816649,7.88175e-05,0.0010238612,0.00049730344,0.00027869013,0.0016780415,0.00011494529,0.00011739517,0.00013360617,0.00038060328
open,0.0003799876,0.00024197725,0.00024119069,0.0008750138,0.0006585639,0.00033741954,0.0013688069,0.0014197585,0.0024619729,0.0010631976
consolation,0.00037922556,7.865519e-05,4.230678e-06,9.8592764e-08,0.00012814338,2.4423258e-07,0.0002930314,9.609141e-05,0.00034702258,5.6900003e-08
derive,0.0003787778,4.5982833e-07,4.0711195e-05,0.0003569316,7.206319e-05,0.0001185402,1.3249354e-05,2.5164429e-05,8.133145e-08,0.00015579042
legitimate,0.0003764925,7.164771e-05,0.0005283932,9.424293e-05,0.00010617775,0.0003237956,8.166818e-08,1.7880599e-07,3.0667636e-07,0.0005026837
repeat,0.00037606974,7.0420083e-07,0.00029846426,0.00023839023,0.00032282664,1.605827e-06,0.00082766835,0.00023517905,0.0005628753,0.00027244003
excellent,0.00037435332,4.5976967e-07,0.00013877633,2.4117362e-05,7.950457e-05,8.725776e-05,8.167926e-08,7.848679e-05,8.195086e-08,2.0242567e-06
ad,0.0003735998,0.0011272667,8.716692e-06,0.00034063385,0.00094667845,0.00036046226,8.16693e-08,9.005927e-08,8.1310525e-08,1.810391e-05
ready,0.00037248805,4.084932e-06,0.00048028975,5.0933566e-05,0.0003434754,5.4604938e-05,0.00028864038,0.00027470765,0.00029422686,0.0001290959
mutual,0.000371996,0.0013968737,0.0019936434,0.00048007892,0.00042484776,0.000102676546,8.433589e-08,8.1731116e-05,4.905568e-06,0.00088873954
none,0.0003719274,4.2994616e-06,1.9709312e-06,9.930077e-05,5.619119e-05,2.4417415e-07,5.912501e-05,3.1510735e-06,0.00023555267,5.1264928e-05
fill,0.00037165202,0.00018507533,0.00012391384,0.00017789335,0.00037804322,2.0353025e-05,0.0013141262,0.00034406388,0.00045662044,4.298252e-05
feel,0.00037163947,3.4072882e-06,0.00052647525,0.00023727058,0.00054032373,2.4579986e-05,0.00033098774,0.0007201843,0.0026162167,0.00046401183
native,0.00037057203,0.00024872305,0.00036363376,9.670622e-08,0.00015930306,2.4591588e-07,1.0548815e-05,8.6919536e-05,1.4672385e-05,5.59773e-05
appear,0.00036983597,2.6400425e-05,1.2354327e-07,0.0007051353,1.6780432e-05,0.00024579858,0.00071323133,2.4631834e-05,0.00032475134,0.00025412688
carefully,0.00036972977,4.5969745e-07,1.7797413e-06,8.030671e-05,0.00011928829,0.00067069323,1.3730354e-05,1.8515639e-05,8.59582e-05,5.7202666e-05
support,0.00036613506,3.6555573e-06,0.0009814356,3.6388767e-05,0.0014745893,0.0006099594,0.00013210923,0.001670409,0.00024389513,0.0016526585
inspiration,0.00036584723,0.00026555135,0.00014712288,0.00039742418,0.0003216496,6.775194e-05,2.2148522e-05,0.0004897083,2.3247794e-05,0.00022808014
undertake,0.0003641936,0.0001102671,0.00037780986,8.7809174e-05,0.00025527252,0.00033722058,1.2818746e-05,0.00020331392,3.0016428e-05,0.00028880712
france,0.00036385085,0.00014645803,0.00018372599,9.6697725e-08,6.985177e-08,3.718896e-05,8.16622e-08,0.00043793727,3.3718e-05,5.8910423e-08
secure,0.00036307637,4.5967553e-07,0.00023019522,4.2040324e-07,2.3181889e-05,1.9575133e-05,1.1710369e-05,8.9646214e-08,5.6969347e-05,0.00016805148
indulgence,0.00036177688,4.5964836e-07,1.2350714e-07,0.000119468285,6.856538e-08,0.0003424054,1.1197435e-07,8.9721794e-08,8.1314546e-08,5.6892983e-08
guide,0.0003608357,0.00025384035,0.00019643115,0.0003691908,0.0011519521,8.43637e-05,0.00074185914,0.001340646,0.0001859557,0.0004944657
land,0.00036061052,0.00052584655,0.004193051,9.676947e-08,0.0004092927,3.9423514e-07,0.0011655273,0.0004910799,0.00045423073,0.00046984898
film,0.00035954823,4.5981116e-07,1.2350914e-07,9.6717436e-08,6.856599e-08,0.000840355,8.165075e-08,8.964976e-08,5.5532044e-05,5.6917674e-08
dogma,0.0003580376,4.597884e-07,1.2351292e-07,4.8151003e-05,6.8598226e-08,5.492381e-05,2.6132862e-05,9.6609565e-06,8.131562e-08,5.6896553e-08
ardent,0.0003570055,0.00017843381,0.00019858689,2.5610248e-05,0.00014484783,2.441982e-07,7.4385585e-05,0.0001332878,8.131257e-08,5.6908586e-08
change,0.00035671948,1.0334834e-06,1.2357891e-07,0.00046592098,0.00017347267,0.00078644004,0.00025761194,0.00011170359,0.0013759576,0.0015266124
equal,0.0003563532,2.0372168e-05,0.00014118954,0.00011404769,4.4953715e-05,0.0001171651,5.328925e-06,1.1030274e-07,1.9947618e-05,0.00030547974
earthly,0.0003562899,1.8539746e-06,7.843091e-05,0.000369717,9.6175594e-05,2.4423375e-07,0.0007339835,7.869111e-05,9.458091e-08,8.6490516e-05
abundant,0.00035597853,3.1748652e-05,0.0011818804,1.2093041e-05,0.00018017639,2.554468e-07,0.00018580582,0.0005198572,8.131721e-08,9.440894e-05
approve,0.00035565413,4.5979516e-07,1.2355504e-07,5.0338058e-05,1.4582583e-06,0.0015207498,8.166182e-08,4.3200102e-06,8.131321e-08,1.5154149e-05
prevent,0.00035540664,0.00016789146,1.2385597e-07,2.1536527e-05,1.4743634e-06,0.0002518122,6.487943e-05,3.3909723e-06,0.00024615342,0.0004893545
something,0.0003545287,4.6171422e-07,1.2353799e-07,0.0007740311,4.4298427e-05,9.179881e-05,7.924967e-05,4.0564174e-07,0.002628643,0.00014335492
protect,0.0003544934,4.6831587e-07,0.000116044765,9.672015e-08,2.3197337e-05,0.00015309986,0.000103661216,0.0004594945,0.00044150924,0.00087144214
family,0.00035339882,4.0788753e-05,0.0013369399,0.002225118,0.0023268403,8.598733e-06,0.0008404011,0.0064638224,0.0017636566,0.0061877393
radiomessaggi,0.0003528266,0.00043084865,1.2362594e-07,1.03001845e-07,6.856621e-08,2.4422067e-07,8.168633e-08,8.965665e-08,8.1332765e-08,5.6911666e-08
real,0.0003523667,0.000118910095,0.00030067173,0.0006794934,0.00027752612,0.00017062614,0.00010841942,6.3408675e-05,0.0005084939,0.0008913375
christianity,0.00035152756,0.00057134073,0.0007411662,0.00062900473,9.356102e-05,2.478718e-07,4.2286752e-05,0.00023343692,5.0389062e-05,5.3473814e-05
treat,0.00035096146,4.5974727e-07,1.2354897e-07,0.00014488125,1.7507617e-05,0.00022941854,4.8946085e-06,2.8276563e-07,0.00019401687,0.00026349616
innocent,0.00035079214,4.0236037e-06,5.205031e-05,2.0811554e-05,6.861904e-08,2.4709348e-07,0.00017135876,2.5323974e-05,0.00015805262,0.00016386638
sovereign,0.00035072424,4.6018445e-07,0.0002792768,2.3043012e-05,6.8576746e-08,0.0001114747,6.45034e-05,8.965298e-08,8.131458e-08,5.403363e-07
discorsi,0.0003505186,0.000601675,7.367096e-07,9.646881e-07,6.8566926e-08,2.4421072e-07,8.1684455e-08,8.96604e-08,8.13282e-08,5.6911873e-08
flourish,0.00034997036,4.8867063e-05,0.00015160296,1.3361124e-05,0.00014376712,6.892298e-06,2.172283e-05,0.00010643746,6.962549e-05,7.424126e-05
recommend,0.0003494801,4.5966797e-07,8.217897e-07,7.329314e-05,0.000121213096,0.00037249117,1.6166492e-05,7.944552e-05,8.7224355e-05,5.6905673e-08
ep,0.0003463724,4.932345e-05,1.2350685e-07,1.977967e-05,6.8573065e-08,2.44215e-07,8.1661184e-08,8.964786e-08,8.130883e-08,5.6894702e-08
equally,0.00034597545,1.6130134e-05,5.0184275e-07,0.00014761616,1.7318078e-05,8.289606e-05,1.6368144e-06,3.5512494e-05,1.07748965e-05,0.0001972019
sentiment,0.00034587862,0.0001332488,0.0014883194,0.00013151304,7.0095644e-05,5.5794394e-06,0.00012590985,0.0011795381,4.233483e-06,9.501847e-05
frequently,0.0003453108,8.651934e-06,1.2353946e-07,0.00016597412,0.00011878873,7.4539596e-05,4.7312944e-05,3.6963378e-05,6.445555e-05,0.000224197
easy,0.00034395684,4.6048018e-07,1.4678501e-07,0.00014247745,0.00018046894,6.584906e-05,2.8728433e-05,7.945461e-05,0.00089449255,0.00023742863
difficult,0.00034389648,1.3218683e-05,0.00021718087,0.0003893186,0.00047547324,7.629734e-05,0.00017008714,0.0005559882,0.00077875116,0.00075656234
parent,0.0003437414,8.221921e-06,1.2393414e-07,0.0005837739,0.0003773331,2.4628454e-07,0.00014577706,0.00028322762,0.0005187751,0.00026679898
throughout,0.00034353306,0.00019513744,0.0007310685,0.0002095928,0.00086807145,0.0002363258,0.000781086,0.00086540467,0.00012168195,0.00040023524
perhaps,0.00034345934,4.6311348e-07,1.7214197e-05,0.00048128972,3.0758372e-05,0.00020381554,9.484521e-05,4.0444615e-06,0.0012839496,0.00015707387
perform,0.00034328282,4.59748e-07,9.176724e-06,0.00018616577,6.6698e-05,0.0005815304,0.00010819713,5.3527143e-05,0.00022732484,4.5002733e-05
lovingly,0.00034324467,3.134447e-05,1.2445491e-07,7.1107193e-06,5.8283556e-05,2.441662e-07,7.673494e-05,9.574623e-05,4.551389e-06,5.6901268e-08
aa,0.0003429184,4.1877724e-05,9.386483e-05,0.0012985789,6.857514e-08,0.0003853682,8.165605e-08,8.9635016e-08,8.130962e-08,0.00047308582
profess,0.00034177632,0.0003119372,0.0002230485,0.00024452026,0.00021197952,0.00011331466,0.00023005468,9.852454e-06,8.944498e-08,3.864884e-05
advance,0.0003408272,0.00016314807,0.00026253948,6.6149216e-05,0.00016566303,0.00012573549,0.00012435847,0.00015026056,5.949592e-05,0.0005010103
aside,0.00034037483,4.5982597e-07,1.2398307e-07,1.8025099e-05,1.8028692e-05,6.8664274e-05,3.151805e-05,8.964664e-08,0.00025520666,0.000107375046
goodness,0.00033976982,4.6629376e-07,2.7211441e-05,0.00018136228,7.514917e-05,2.4537454e-07,0.00042055827,0.0002196364,0.00047338853,0.00017347178
worker,0.00033880738,4.5966107e-07,1.20462255e-05,9.67443e-08,0.000119663004,6.023614e-07,1.2466021e-06,0.00043612198,0.000118207565,0.001187626
consequence,0.00033870246,4.6042805e-07,1.3505364e-05,0.0003720829,5.2810565e-06,3.2405307e-05,7.550183e-05,1.19448905e-05,6.043386e-05,0.0007126416
instruct,0.00033776998,4.5975256e-07,1.2352989e-07,1.5495316e-05,6.6854765e-05,0.00025430854,1.7962584e-05,8.964774e-08,5.6788144e-06,5.6901392e-08
firm,0.00033753514,2.3775461e-05,0.00052893197,0.00011070685,0.00022966169,0.00014834653,0.00015341543,0.00014135837,4.173016e-05,0.00014739361
function,0.00033737856,4.5969085e-07,5.835892e-05,0.00019064783,7.825611e-05,0.0018142376,8.1662044e-08,8.9648466e-08,1.0193679e-07,0.00023274135
attempt,0.0003373714,8.60712e-05,2.9516223e-05,0.00017145865,3.3262218e-06,8.266458e-05,1.959388e-05,8.9943555e-08,7.878984e-05,0.00030270504
house,0.0003368564,4.5975196e-07,0.0003417075,6.196259e-05,0.00016977766,0.00028790784,0.000679825,0.0005924372,0.00053333986,5.7094457e-08
jesus,0.00033414128,0.00045197588,1.3658156e-06,0.0024922786,0.00595966,2.8390406e-07,0.014833295,0.00063805946,0.010690108,8.7839226e-08
arouse,0.00033364684,4.5975497e-07,5.2272317e-05,5.3763175e-05,9.711014e-06,2.6173851e-05,1.5242889e-05,2.2790518e-05,9.846259e-06,2.7520044e-05
save,0.0003336231,1.6656086e-05,1.2370016e-07,0.00049326906,0.00052393787,3.794913e-06,0.0014578972,2.4748506e-05,0.00073040836,6.20565e-05
useful,0.00033338668,4.597507e-07,1.2388274e-07,9.6789605e-05,8.9034795e-05,0.0005371741,8.2003936e-08,9.876745e-05,8.538093e-05,0.00019146565
former,0.00033310015,7.299185e-05,0.00014343786,5.547159e-05,1.1607792e-05,0.00019770609,3.0579617e-05,9.339998e-05,3.369836e-05,1.2806499e-05
serve,0.00033251732,3.0428613e-05,0.0012394821,0.0004185302,0.00187268,0.0004328284,0.00024463102,0.00095972983,0.0008801143,0.0009782226
vicar,0.0003313293,4.597197e-07,1.2460193e-07,9.6733054e-08,0.00010114595,0.0006901877,3.8465132e-05,0.00030229543,8.134611e-08,5.689661e-08
obstacle,0.00033073983,0.00057812955,6.346376e-05,1.9526991e-05,0.00023569938,2.869504e-07,4.6816094e-05,2.0546757e-05,0.00012656838,0.0003325143
glorious,0.00033012588,0.00010009654,0.00014730605,3.793344e-05,9.770415e-05,1.6067454e-05,0.0005335715,0.00013313706,8.1313125e-08,5.6901538e-08
honour,0.00032991858,0.00032807622,0.0012169747,0.00016371082,3.608627e-05,5.560747e-05,0.0004359728,0.00057090784,2.4725512e-05,0.00010889847
employ,0.00032788058,4.5963685e-07,1.2353853e-07,1.418167e-05,2.438592e-05,0.00018639491,8.286452e-08,8.966707e-08,1.7100978e-06,0.000110687375
evident,0.0003274349,2.3985505e-05,2.7859898e-05,0.0002093454,8.0963364e-05,0.0001103076,1.7626206e-05,1.9869692e-06,2.331712e-05,0.00019837737
avoid,0.00032730776,4.7171307e-07,1.235679e-07,0.00015727524,5.2953277e-05,0.00048051105,8.316986e-06,9.6936986e-08,0.00022999343,0.0004421196
heresy,0.00032699623,4.5962685e-07,1.2350132e-07,4.7064614e-06,6.856399e-08,2.5466585e-07,8.165951e-08,8.963705e-08,1.0892281e-05,5.6891746e-08
illustrious,0.00032651235,9.532734e-05,0.0001555937,9.670823e-08,3.5044198e-07,3.9297673e-05,8.1662336e-08,9.8133496e-05,8.130853e-08,5.6903e-08
anno,0.0003259951,0.00095467264,1.2359554e-07,9.670432e-08,4.3637483e-06,2.5600816e-06,8.167538e-08,8.96511e-08,8.1322796e-08,8.039975e-06
sometimes,0.0003257906,1.0633793e-05,5.6065767e-07,0.00040258016,0.00031684566,7.247015e-05,3.9558847e-05,0.00020482432,0.0006930082,0.0005020996
efficacious,0.00032565463,4.6001526e-07,1.2366482e-07,3.664285e-05,3.233376e-05,1.3679913e-05,4.8137754e-06,1.8500003e-06,8.131737e-08,5.7064163e-08
lack,0.00032450262,6.9877547e-06,1.2371956e-07,0.00037699708,0.00032392575,0.00028821695,0.0001332016,8.907678e-05,0.00066895195,0.00089421315
sure,0.00032430288,7.143828e-05,0.000619355,9.0506146e-05,0.0003167517,9.387605e-05,0.00012170898,0.0002216591,0.0003169635,0.00015713954
protection,0.00032404365,1.4897684e-05,0.00023286154,9.675291e-08,1.6750408e-05,0.00026298026,0.0001362634,0.0011813369,4.6681685e-06,0.0006645852
pride,0.000323781,1.7658536e-05,9.699213e-05,3.517901e-05,4.152862e-05,2.4449432e-07,0.000108081185,2.9482626e-06,0.0002061711,1.6977529e-05
firmly,0.00032357793,9.408321e-06,0.00019072393,0.00010585057,0.00019207419,8.793425e-06,8.447896e-05,9.4624025e-05,3.4663317e-05,0.00013582506
spring,0.0003228728,4.5979098e-07,6.208007e-05,0.0002336308,0.00012614434,2.4863496e-07,0.00030779932,0.00010557013,6.296626e-05,0.00013071226
integrity,0.00032271812,4.6333932e-07,5.1293482e-05,7.356187e-05,0.00015181997,0.00017450727,1.3223048e-06,1.1781852e-05,2.9422417e-06,0.00020156124
vice,0.00032203074,4.5961443e-07,3.3093365e-05,2.6000756e-05,6.857054e-08,5.0956052e-05,3.138315e-07,8.9658414e-08,8.5869804e-05,1.5300444e-06
extent,0.00032201814,2.9025953e-06,7.073291e-05,0.00034547222,0.00014450349,0.00021753502,1.8175602e-05,8.536043e-07,6.9558846e-05,0.00032237437
young,0.00032065975,2.95329e-05,0.00082366104,0.00016285393,0.0029210176,3.1345962e-06,5.5544588e-05,0.0044982005,0.005180471,0.0009200986
person,0.00031998355,8.1315505e-07,0.0011234541,0.004402988,0.0009895519,0.0027321826,0.0007215045,0.00095900224,0.0020131534,0.004761092
