doc_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
pope_st__john_paul_ii__divini_amoris_scientia,0.1939755905792219,3.688194931993446e-05,3.6884074198574146e-05,0.3098162322111068,3.6882998462678805e-05,3.6893890534525395e-05,0.012109630517673272,0.22784254608936072,0.25607157498119665,3.688270892489444e-05
pope_st__john_paul_ii__dominum_et_vivificantem,7.029905738851998e-06,7.029958636466078e-06,0.034996092888555826,0.9500776300263437,7.029991431383038e-06,7.028415756435722e-06,0.007602257911406139,0.006871527654563755,0.00041734325662049436,7.029990946878574e-06
pope_st__john_paul_ii__dominus_iesus,0.009811960446049412,2.1858388597908615e-05,0.14097062876754046,0.5189011992330569,2.185933759623815e-05,2.185861002886903e-05,2.1859030932474303e-05,0.0029589480261338922,0.3165501538680866,0.010719674291977177
pope_st__john_paul_ii__ecclesia_de_eucharistia,0.10937554548521362,1.3259443022325135e-05,1.3259036478759129e-05,0.2539067641892289,1.3258948117969964e-05,1.3257345154855106e-05,1.3259188016215472e-05,0.3198412411972734,0.3167968960398228,1.3259127671086296e-05
pope_st__john_paul_ii__ecclesia_dei,0.4016279757974407,0.0001664323965446204,0.041336077704873436,0.09286442742007857,0.0001664312796548395,0.00016640889319912008,0.04583142912025029,0.00016644473400104844,0.3472163646031556,0.07045800805080182
pope_st__john_paul_ii__ecclesia_in_africa,1.2791207033426339e-05,0.16069904200724572,7.512407439526724e-06,0.06436098175705506,7.512542258897765e-06,7.510586504628926e-06,0.061903778345523304,0.014351647027153278,0.6907219794697864,0.007927244649999745
pope_st__john_paul_ii__ecclesia_in_america,0.01292253549873114,0.1915926420435518,7.308716872057779e-06,0.03367722718337211,0.0017991724671484197,7.307691386636349e-06,0.0286242353174078,0.0071952255778906914,0.723734344634943,0.00044000086869634507
pope_st__john_paul_ii__ecclesia_in_asia,6.831537937058805e-06,0.134052250682005,6.8316921755904026e-06,0.1512986474105505,6.8314986622499765e-06,6.829922647983428e-06,0.03902737971873468,6.831713641087504e-06,0.6755807342307008,6.831592945020749e-06
pope_st__john_paul_ii__evangelium_vitae,4.877447917472402e-06,0.40456460063907196,0.07608806059171364,0.43287023670314634,0.06840640266313264,4.875952709156955e-06,4.877324217507912e-06,4.877277054314201e-06,0.00986055162819496,0.008190639772842043
pope_st__john_paul_ii__ex_corde_ecclesiae,0.2335108929436665,0.15374915136461534,0.13953416911855612,2.0045065115563415e-05,2.004535743529204e-05,0.0007657049282852693,2.0045334939676128e-05,2.0044206019983865e-05,0.4723398576652157,2.004401615050141e-05
pope_st__john_paul_ii__familiaris_consortio,6.01221935516978e-06,0.11385063934869419,0.001727190012244771,0.11415722832731257,0.24141874366108165,6.011826079800786e-06,6.012256212509278e-06,0.00412736933195117,0.524694780955754,6.0120613144033745e-06
pope_st__john_paul_ii__fidei_depositum,0.16109024299374117,9.942801018905497e-05,9.943410537681937e-05,0.00584081770912788,9.942816143760781e-05,9.940492138281244e-05,0.038142906363767985,0.07688707386426417,0.717541829156015,9.943471469752826e-05
pope_st__john_paul_ii__fides_et_ratio,6.975768552021962e-06,0.06303863160603888,0.6622391020015109,0.23365759113761814,6.975481897529445e-06,6.9741799679058254e-06,6.975700877299719e-06,6.975663859048385e-06,0.0410228228932207,6.9755664575610775e-06
pope_st__john_paul_ii__general_directory_for_catechesis,3.237941795870397e-06,1.1690994363473881e-05,0.09555525135949869,0.00030838142689984397,3.2379089812670913e-06,3.2377209672308587e-06,3.2378462556983947e-06,3.237872420056199e-06,0.904105249059307,3.2378695108600058e-06
pope_st__john_paul_ii__inaestamabile_donum,0.3984833493912946,0.08433937272529411,0.00014009860830160035,0.00014009563110052123,0.00014009488324419328,0.0001400606868711504,0.0001400939466612531,0.1316802476610756,0.38465648976825517,0.00014009669790170014
pope_st__john_paul_ii__iuvenum_patris,3.0349192406716262e-05,0.1502548910050179,0.19447355315365347,0.06854641072532841,3.0347667835831e-05,0.0057080266479409125,0.06715149142155956,0.012848763818661565,0.5009258197290082,3.0346638587475648e-05
pope_st__john_paul_ii__laborem_exercens,1.0627759593087506e-05,0.8058618283215734,0.10052285138297921,0.09354092932573885,1.0627839304882029e-05,1.0624839653401021e-05,1.0627627180934386e-05,1.062746714454252e-05,1.0627852541483993e-05,1.0627584290029872e-05
pope_st__john_paul_ii__letter_to_families__gratissimam_sane_,8.564776637506638e-06,0.15602377325587496,0.0026120309331612635,0.6013895058971453,0.20412157067281325,8.562916124880042e-06,8.564630423357656e-06,8.564631230994183e-06,0.0353579950202264,0.0004608672663620849
pope_st__john_paul_ii__magnum_matrimonii_sacramentum,0.47771131993263705,0.0002348130344521907,0.00023481024257977485,0.00023480074462378487,0.19765063002211872,0.00023474818048005122,0.0002347966276770902,0.021487256042462943,0.251097885589935,0.05087893958303328
pope_st__john_paul_ii__misericordia_dei,0.5498733587698046,0.020540499718739058,7.464947529650991e-05,0.18086758053909407,7.464660647737139e-05,7.462967574442073e-05,0.008572841167159978,0.01756517203273636,0.1777572278222171,0.04459939419273055
pope_st__john_paul_ii__mulieris_dignitatem,9.588218787720819e-06,9.588772526157934e-06,0.0006100628708162042,0.8783014948484119,0.10398984525198546,9.585969182909553e-06,9.58824440826653e-06,9.588405676617873e-06,0.017041069085023633,9.58833318091492e-06
pope_st__john_paul_ii__novo_millennio_ineunte,0.011253624534101742,0.06012227081216687,0.004458150062178662,0.4544097849722852,1.2617080921953413e-05,1.2614899726142285e-05,0.053898765551512726,0.053129858135981825,0.3626896966391879,1.261731193698701e-05
pope_st__john_paul_ii__ordinatio_sacerdotalis,0.24868914364446015,0.00015776837106051564,0.00015777391033696802,0.09415312306797685,0.1149977581669756,0.00015773218246277782,0.0001577756248272352,0.05736232480455673,0.48400882706421877,0.0001577731631243511
pope_st__john_paul_ii__orientale_lumen,0.061567787021956234,0.029290959195945522,1.8988140815335878e-05,0.4925190842569347,1.8987471884656424e-05,1.898504219338121e-05,0.1001132769265797,0.016681743075937408,0.2964116775534801,0.0033585113142729846
pope_st__john_paul_ii__pastores_dabo_vobis,0.0009817672055266425,4.039928016000123e-06,0.05691309224160609,0.11725666576633365,0.0014475698868589891,4.038975683230617e-06,0.020068945888595358,0.005089478783092606,0.7982303613929632,4.0399313242022585e-06
pope_st__john_paul_ii__pastores_gregis,0.1517643932559918,0.01613131245240243,5.149998417824503e-06,0.07671496870538534,5.1500121677674724e-06,5.148917945354849e-06,0.050135289795190545,0.02488781131642741,0.6786159315836455,0.001734843962425943
pope_st__john_paul_ii__reconciliatio_et_paenitentia,0.06452589843473312,0.06390695088817995,0.1373295763384627,0.48972436117673834,7.4475162555995355e-06,7.448414618296987e-06,0.031566832794608125,0.0006132557550573092,0.2112713236605902,0.0010469050207562928
pope_st__john_paul_ii__redemptionis_donum,0.006705684319722418,2.0713034986268317e-05,2.0714054029337426e-05,0.7951774875177968,0.04012242336423672,2.0708646102253366e-05,2.0714159606764388e-05,0.007145246661642729,0.15074559414631583,2.0714095560841787e-05
pope_st__john_paul_ii__redemptor_hominis,0.011237593957618027,0.14159287974627568,0.11529164502017553,0.5188372163801585,0.0013886391400138517,0.0005083957466272043,0.015676368104727962,9.979981801161804e-06,0.19364252904436155,0.0018147528782404367
pope_st__john_paul_ii__redemptoris_custos,0.011862912021218329,2.2362270012039227e-05,2.2361560753380756e-05,0.5932326729212827,0.09618604424049287,2.2358032098274527e-05,2.2362100236303534e-05,0.2802342815794846,0.018372283673548578,2.2361600872903186e-05
pope_st__john_paul_ii__redemptoris_mater,8.402976250792473e-06,8.40255364683628e-06,8.402507039813115e-06,0.7599323171182221,8.402643852956597e-06,8.402693624954479e-06,8.402899204906155e-06,0.23205588991199197,0.007952973957132297,8.402739033487315e-06
pope_st__john_paul_ii__redemptoris_missio,6.5490581891577255e-06,0.08694332730417696,0.002588834924849426,0.14510102229270258,6.548888567415579e-06,6.549519675391148e-06,0.0169692530480766,6.548872660627852e-06,0.7483648170424371,6.549048664720824e-06
pope_st__john_paul_ii__rosarium_virginis_mariae,1.7151128210015317e-05,0.04066586686758443,1.7151525386084832e-05,0.35378124550106027,1.715121698339148e-05,0.0005499532251020189,1.7151613115543184e-05,0.39349454623215663,0.21142263176478576,1.7150925615808417e-05
pope_st__john_paul_ii__sacrae_disciplinae_leges,0.4422243749552433,8.534841093957415e-05,0.10071225413179626,0.1196126641460525,0.03175523029338039,8.53378012187021e-05,0.01537927505769365,0.00760188199219668,0.28245828516462507,8.534804685377779e-05
pope_st__john_paul_ii__salvifici_doloris,1.472235346626404e-05,0.02788570143985571,0.0948618345544821,0.8746077765409085,1.4723209908265535e-05,1.4720786438698795e-05,0.0025563527729419123,1.4722812222312769e-05,1.4722573567309916e-05,1.4722956208839637e-05
pope_st__john_paul_ii__sapientia_christiana,0.7164317725591461,0.015324589383703355,0.19249266748006924,1.7007803284671976e-05,1.700868307678265e-05,1.700544803553391e-05,1.700808272221055e-05,1.7007931732591622e-05,0.07564892458938671,1.7008038842721276e-05
pope_st__john_paul_ii__sescentesima_anniversaria,0.029651023532646596,5.228973580540531e-05,5.2288962110319566e-05,0.20536831807923198,5.2285316369499966e-05,5.229532107837104e-05,0.35675522900911244,0.07651001514498719,0.30859502952529655,0.022911225373361606
pope_st__john_paul_ii__slavorum_apostoli,0.2421385582599649,0.09321577129412335,0.0032776177445448737,0.20281107783123167,2.126843260980976e-05,2.1263987137750494e-05,0.18428830521494108,0.0007561562324359998,0.24125662021553587,0.032213360787474735
pope_st__john_paul_ii__sollicitudo_rei_socialis,1.1103411539711565e-05,0.7483283098108175,0.089477470848941,0.12469310621564886,1.1102926600575597e-05,1.1100255697987342e-05,0.004045287016812138,0.0012298727819995414,0.03218154354928583,1.1103182656876888e-05
pope_st__john_paul_ii__speeches,0.9721749904604299,0.0002463873420463088,0.00024634244416486703,0.0002463982051338893,0.0002463394547934287,0.0002463070160813821,0.00024637316689261944,0.0258540842727671,0.0002463702670689754,0.00024640737062143396
pope_st__john_paul_ii__tertio_millennio_adveniente,0.02749152951103315,0.08360507572659842,0.004626034195095917,0.5631156371092582,1.4624282860854649e-05,1.4620106499639894e-05,0.04953496250422016,0.03904915582576294,0.21903851586834297,0.013509844870327812
pope_st__john_paul_ii__the_350_years_of_the_union_of_uzhorod,0.14355858275609656,8.266752918905793e-05,8.26617178813532e-05,0.22527339634906124,8.266341855979707e-05,8.264662481134011e-05,0.12765616681041583,8.267031555831146e-05,0.5030158757643975,8.2668714028744e-05
pope_st__john_paul_ii__the_fourth_centenary_of_the_union_of_brest,0.1664736975120183,5.298209911953686e-05,5.2980777225794043e-05,0.2568378446296119,5.297891723094394e-05,5.296737764888582e-05,0.1489315691109119,0.00938318523449797,0.41810881378516196,5.2980556572727784e-05
pope_st__john_paul_ii__the_third_centenary_anniversary_of_the_union_of_th,0.07501115948623027,5.732203046856263e-05,5.732042330967984e-05,0.29972910243162165,5.731766818645924e-05,5.735527589905966e-05,0.14915031590503464,0.036672013443295313,0.43915076918662554,5.732414932894527e-05
pope_st__john_paul_ii__universi_dominici_gregis,0.7604211197251127,1.752433702002313e-05,1.752455294169589e-05,1.7524631636588695e-05,1.752351599777221e-05,1.7520185141488496e-05,1.7523523363100343e-05,1.7523780686490407e-05,1.752477065758558e-05,0.23943869097744244
pope_st__john_paul_ii__ut_unum_sint,0.04617134118917331,0.001377772421602027,0.047356642547612626,0.18703265056802001,8.884919962790627e-06,8.882903090671691e-06,0.07749132325585235,0.009314576594499122,0.6043134765380364,0.02692444906215066
pope_st__john_paul_ii__veritatis_splendor,0.008140497397101014,0.039078117457715396,0.5137889480831057,0.3533291725164979,5.0496775836540905e-06,5.049194727643389e-06,5.04951173974235e-06,5.04954795146342e-06,0.08563801696496895,5.04964860813312e-06
pope_st__john_paul_ii__vita_consecrata,5.245006116554452e-06,0.017830573314640982,0.001377138134934424,0.21073695401115117,0.006207689335234181,5.243904048144861e-06,0.032826259735664914,0.016888971823230868,0.7111134378721643,0.003008486862814339
pope_st__john_xxiii__ad_petri_cathedram,0.005853933662233434,0.10917384394401682,0.13758172862083032,0.01995398357772151,0.049986678345291004,2.064853053344611e-05,0.5807639697055432,0.06639897956660003,0.0007677689916978617,0.02949846505553252
pope_st__john_xxiii__aeterna_dei_sapientia,0.05455735047805464,3.744918412406824e-05,0.05419354770480718,0.07513601921311319,3.745029756012241e-05,3.744054430510728e-05,0.4041305360254859,0.27208899635033684,0.016218949093208618,0.12356226110900458
pope_st__john_xxiii__grata_recordatio,0.04383085410170014,0.03779631422640952,0.06618981639362524,0.00013284259562108868,0.000132835856448755,0.00013280700499300138,0.4814046324782792,0.330140609274225,0.040106446413952605,0.00013284165474521404
pope_st__john_xxiii__le_voci_che_da_tutti,0.18640045262605706,0.04047896404669033,7.317240550328245e-05,0.031791461682002226,7.317480070326891e-05,0.001723195593032561,0.1561120031848132,0.47606633735764076,0.1072080662115955,7.317209196170879e-05
pope_st__john_xxiii__mater_et_magistra,1.1131298039039936e-05,0.6727068829771565,0.13326066978588547,1.1131271800698245e-05,0.08525471359956265,1.1129347259992378e-05,0.1087109473007882,1.1131741953861926e-05,1.1131330882204833e-05,1.113134667127958e-05
pope_st__john_xxiii__on_promoting_devotion_to_the_most_precious_blood,0.06221081052825574,0.00010552222565116744,0.00010551454034796365,0.15477592635998746,0.00010551153887899095,0.00010553043063509039,0.23766315764465,0.5447169955756479,0.00010551539798975015,0.00010551575795580578
pope_st__john_xxiii__pacem_in_terris,1.5142509967366075e-05,0.5064250068355902,0.16039098753829817,1.5141448194555728e-05,0.25795614356831736,1.5138033376435223e-05,0.07300781768233904,1.5142101547521436e-05,1.5141869836495232e-05,0.002144338412532802
pope_st__john_xxiii__paenitentiam_agere,6.326835970887433e-05,6.326748385464602e-05,0.0007229987856508084,0.24553305516224858,6.326910163712125e-05,6.325171258856088e-05,0.3739315594226504,0.26880530443974093,0.012968793313258717,0.09778523221866145
pope_st__john_xxiii__princeps_pastorum,0.05781821810261958,0.0600692984780308,0.09735587438816047,2.3116443057447118e-05,2.311683451435885e-05,2.311084987295212e-05,0.5764932789377847,2.3117143059955547e-05,0.2081477517491566,2.31170737431331e-05
pope_st__john_xxiii__religiosorum_institutio,0.4417086893006016,1.8658260650182234e-05,0.28525696113043963,1.865803480235868e-05,0.06570538141411249,1.865393795023505e-05,0.0974315980250196,1.8658283546753205e-05,0.07763179609540917,0.032190945517467894
pope_st__john_xxiii__sacerdotii_nostri_primordia,0.04030320705372401,1.9733627065539883e-05,0.049767097775768064,0.04371648630617734,1.9732675308134364e-05,1.9728291719178095e-05,0.6314279376713479,0.208537420711276,0.01819172178450027,0.007996934103113525
pope_st__john_xxiii__veterum_sapientia,0.4539458165381819,0.05560660283875948,0.28423118048527474,0.00010430320388064394,0.018636783852009356,0.005385104336765469,0.13383328828043642,0.02224031828084486,0.02591230058966844,0.00010430159417880799
pope_st__pius_v__consueverunt_romani,0.0003690924116062903,0.0003690733394160961,0.0003691032425248572,0.0003690979141007028,0.0003690961757641332,0.00036900581976768645,0.39478300938166544,0.47727356072259036,0.0003690782500829513,0.12535988274248142
pope_st__pius_v__quo_primum,0.4354358567307744,0.0001650697419005075,0.00016506792513951024,0.0001650558561964862,0.0001650707547908709,0.00016501969806557307,0.0001650681002952739,0.00016507133754934476,0.00016505449085524958,0.5632436653644328
pope_st__pius_v__regnans_in_excelsis,0.0002222845986238433,0.00022226433413470592,0.0002222727596814397,0.00022227888537027914,0.00022227908047319552,0.00022222357758993437,0.35586470190550806,0.057493815283024115,0.00022228373595862722,0.5850855958396358
pope_st__pius_x__acerbo_nimis,0.012137023178056296,5.121633550737584e-05,0.21150044070648322,0.020450165407909313,0.0414766918531749,5.120379692255167e-05,0.5104222468516562,0.09447985987147398,0.048183789590481814,0.061247362408334394
pope_st__pius_x__ad_diem_illum_laetissimum,3.96468936069386e-05,3.96454955150307e-05,3.9647061559936695e-05,0.08967446331118012,0.036405506004566664,3.963663129358749e-05,0.18441338348780859,0.571969236608571,3.96444841978479e-05,0.11733919002170021
pope_st__pius_x__communium_rerum,2.1534144625383593e-05,2.1534003909573e-05,0.2528362810011171,0.014916565274429885,0.010994254058922771,2.1531645209164394e-05,0.5907301163353522,0.0826198452393361,2.153386600855223e-05,0.047816804431089294
pope_st__pius_x__divino_afflatu,0.03166603261877816,0.00033559350013243104,0.000335591729143541,0.00033563209281729605,0.0003356238565296263,0.9656489533106649,0.0003356527213546539,0.0003356712131727299,0.00033564833839036133,0.0003356006190164299
pope_st__pius_x__dogma_of_the_immaculate_conception,0.0004652521084906506,0.00046525763240588147,0.15414298509777286,0.02686714048248459,0.0004652408042543644,0.00046512224665284273,0.7184371090502081,0.00046525660141244366,0.0004652629310426637,0.09776137304527541
pope_st__pius_x__e_supremi,5.532325661392508e-05,5.532440477741023e-05,0.11846229500221375,0.06460012534950417,0.07742872928677813,5.5312091253706206e-05,0.6466419988415762,0.07287909744963478,5.5325626683203516e-05,0.019766468690964586
pope_st__pius_x__editae_saepe,2.8579677419277718e-05,2.8579968481863827e-05,0.17941655305408402,0.024760344796212523,0.035216511359164315,2.8571990128547444e-05,0.5652618146037488,0.08214632890794414,2.857951268287572e-05,0.11308413613013377
pope_st__pius_x__gravissimo_officii_munere,0.00015629512666078847,0.00015629510658776862,0.18561693592142317,0.0001562841267184785,0.06709612805847177,0.00015625306806828462,0.4950949210961506,0.00015629468267188695,0.00015628413591989973,0.2512543086773273
pope_st__pius_x__haerent_animo,0.0047954284895390074,2.6378756915574374e-05,0.12749363971099595,0.03153599210275321,2.637913540108409e-05,2.637146436453569e-05,0.6245224261492245,0.15967999463891275,0.014372485760779015,0.03752090379111433
pope_st__pius_x__iamdudum,9.036045655849222e-05,9.035786938801843e-05,0.06496146509156824,9.035323017137848e-05,0.15372924584414704,9.033482002921029e-05,0.47457170973186413,9.035650612985125e-05,9.036024430546795e-05,0.3061954562058382
pope_st__pius_x__il_fermo_proposito,0.00983967219521264,0.17980363337166003,0.26182810141019885,4.084389076612421e-05,0.03442524866736747,4.083443431269886e-05,0.5061686983281596,4.0844204393234546e-05,4.084490687907999e-05,0.007771278591050305
pope_st__pius_x__iucunda_sane,0.016358611916622235,3.229872170472013e-05,0.25471250722570987,0.07227673400288186,0.01179361993021258,3.229583559538811e-05,0.5178499837307204,0.06626734106970689,3.2297661911456444e-05,0.060644309904934426
pope_st__pius_x__lacrimabili_statu,0.0001368376307646744,0.00013684385726072835,0.0001368359299530779,0.00013683423948943158,0.10132911774374297,0.0001368003401991226,0.7300420862223232,0.00013683596043293132,0.00013683511312789003,0.16767097296270603
pope_st__pius_x__lamentabili_sane,0.09989497922122684,9.854140643997313e-05,0.4788663805734795,0.12647414816878838,0.06250243843991204,9.852276401607246e-05,9.854739930113846e-05,0.13006500075758137,0.002914990789303594,0.09898645047995112
pope_st__pius_x__notre_charge_apostolique,2.718035255318566e-05,0.23680319308139977,0.3949858039569018,2.7181226725563026e-05,0.0043640280832568,2.7174292738994423e-05,0.34734748042820685,2.718167027869735e-05,2.718095006766891e-05,0.016363595957870705
pope_st__pius_x__pascendi_dominici_gregis,0.02340843036218151,1.112488606368901e-05,0.7367665113620192,1.1125238819861554e-05,0.019284193940087194,1.1122345687660688e-05,0.12270357199495567,0.0006615746294385694,1.112507221506692e-05,0.09713122016853151
pope_st__pius_x__pieni_l_animo,0.17184511461468086,8.293993453514624e-05,0.2243921261569744,8.293899498766338e-05,8.294260121449696e-05,8.291945447118778e-05,0.4611090448540842,8.293940502909663e-05,8.294230820937689e-05,0.14215609167581356
pope_st__pius_x__praestantia_scripturae,0.3207808418600032,0.0002193433752642389,0.13583173840109825,0.0002193390135719449,0.2503458682811199,0.00021930138387426515,0.00021936114008719838,0.00021934615819809358,0.00021934005443252427,0.29172552033235055
pope_st__pius_x__quam_singulari,0.41099750920076483,8.178525343140573e-05,0.02870524230597346,8.178857741378407e-05,0.20493668320564212,8.17666480914642e-05,8.178870743504138e-05,0.19256991334497706,8.179075658686065e-05,0.16238173199968406
pope_st__pius_x__septimo_iam,0.7624617671980802,0.0041683337548422406,0.004167894106958806,0.00416813351116699,0.0041673247456437005,0.004166799486726124,0.0041676956924827585,0.004167483506667161,0.004167607698874845,0.20419696029855725
pope_st__pius_x__singulari_quadam,0.10605843648302424,0.07777487838178919,0.2373061004523008,0.0001115048515532139,0.11206507501458308,0.0001114833690155972,0.4099987379221797,0.00011150844292107901,0.00011151001789183818,0.056350765064741265
pope_st__pius_x__the_oath_against_modernism,0.0002482139122813468,0.0002481888244036136,0.7009436344702572,0.00024821815024259145,0.0551088253233857,0.0002481575826469803,0.018690923216792943,0.00024821382465474754,0.00024822891066732266,0.22376739578466753
pope_st__pius_x__tra_le_sollecitudini,0.5658287167454401,6.240141949274141e-05,0.18713094310226785,6.239621795004861e-05,0.008690340336920906,0.005097248873587332,0.0871915796300421,0.13456912351925304,6.239834601708095e-05,0.011304851809028892
pope_st__pius_x__tribus_circiter,0.11863567946550327,0.0001277453561185061,0.00012775322549280003,0.05227648457617107,0.0676064658314982,0.00012771696621669565,0.4686235237869173,0.02959420892630287,0.0001277490469731818,0.26275267281880615
pope_st__pius_x__une_fois_encore,8.781867347104182e-05,0.05158048511778063,0.2960920618502403,8.782197925967855e-05,8.782280026520321e-05,8.779683147073987e-05,0.49688678558907695,8.782302406041302e-05,8.781712289827407e-05,0.15491376701147683
pope_st__pius_x__vehementer_nos,0.06864665644475694,4.60969590965363e-05,0.22394736889280928,4.6094888004001016e-05,0.17584437016378912,0.009184467141297037,0.45564126478325767,4.6096014126036265e-05,4.609484185182948e-05,0.06655148987101146
