term_str,pre_mean,post_mean
unceasing,0.0001249914781739787,9.271156721261612e-05
unceasingly,7.304451090177924e-05,9.391013993820752e-05
uncertain,0.00013092942992792243,9.221301102162582e-05
uncertainties,1.4572064278073323e-05,2.1043846355042258e-05
uncertainty,2.6843505157092684e-05,7.234990220698772e-05
unchangeable,6.424286778661679e-05,3.280737295602446e-05
unchanged,3.390115483439935e-05,4.867863217756443e-05
unchanging,2.348494021535586e-05,3.0242541690017812e-05
unchecked,1.710401804254993e-05,1.3360940608368049e-06
unclean,3.369085220594303e-05,3.107073276102427e-06
unclear,2.5347612999797467e-06,3.80466072359955e-06
uncomfortable,0.0,6.8358749196177244e-06
uncommon,8.083671965768085e-06,9.518463480000157e-06
uncompromising,1.965263182019006e-06,7.570747736291048e-06
unconcerned,2.57881314605249e-06,1.253352420394181e-05
unconditional,4.627481647518564e-06,3.9770779624450136e-05
unconditionally,0.0,1.6161545831083806e-05
unconnected,8.507593152878717e-06,1.59476470676112e-05
unconquerable,6.528583011009195e-05,4.886516674422193e-06
unconquered,5.077275841747797e-05,0.0
unconscious,3.592849949687357e-05,7.897597366805828e-05
unconsciously,1.0829598224514113e-05,9.609604930317868e-06
uncontrollable,0.0,6.9521028042426854e-06
uncontrolled,4.648231911551329e-06,7.21599929723597e-06
uncover,6.988854264847097e-07,1.2063288861455148e-05
uncovered,2.7748280266005434e-05,4.000140935567045e-06
uncreated,1.8608090599759173e-05,1.2600878908534168e-05
uncritical,0.0,3.3370100272834833e-06
uncritically,0.0,4.0089420486322094e-05
unction,8.88698070092558e-05,4.33056967673896e-05
und,6.2243002276000855e-06,0.00012851328083156668
undaunted,2.079407251923711e-05,0.0
undefiled,4.449009011706266e-05,4.0116222413042334e-06
undeniable,2.779872283514051e-05,4.0611219975454405e-05
undeniably,3.540323853705878e-06,5.514046395331045e-06
underdeveloped,3.559093197249561e-06,6.851007928894152e-06
underdevelopment,2.388647484130753e-06,6.864438728669749e-05
underestimate,7.360648263725616e-07,1.4257860739171008e-05
underestimated,1.1410942545176301e-05,1.7587277581961356e-05
underfoot,2.172974369038803e-05,6.069624384154952e-06
undergo,8.33121746758008e-05,3.535976448516704e-05
undergoes,0.0,1.6207447670331743e-05
undergoing,1.9514850292261798e-05,3.7708589176826886e-05
undergone,3.5450589614885806e-05,4.217990967624508e-05
underground,5.457400234954357e-06,2.4373789729642247e-06
underlie,1.4496576785391795e-06,1.3734879172078301e-05
underlies,8.737136030559351e-06,3.263075947299482e-06
underline,3.0922390877881746e-06,5.461019153678184e-06
underlined,0.0,1.8055522725616307e-05
underlines,0.0,7.341850592671668e-06
underlining,0.0,0.0
underlying,1.5682686622789285e-05,5.900142238336403e-05
undermine,4.3100024990048216e-05,1.5072179704625657e-05
undermined,3.085437136451014e-05,8.491457095002657e-06
undermines,1.0776353091486269e-05,6.243869586009191e-06
undermining,1.2878660049080504e-05,1.2074887133377547e-06
undernourished,3.98653789192405e-06,0.0
underprivileged,1.1641567883187634e-06,3.522985013425493e-06
underscore,0.0,9.983030996541447e-06
underscored,0.0,3.958335034038379e-06
underscores,0.0,4.360250823077828e-06
undersecretary,0.0,0.0
understand,0.0003092549405639456,0.0002699881809091091
understandable,1.3336306408735716e-05,0.00011131978623228584
understandably,7.361112825345825e-07,2.6838598710682552e-06
understanding,0.00014403755890943058,0.0003202006371738103
understandings,7.738839361108195e-06,1.3122817472330692e-06
understands,8.057293750242809e-05,3.5629781177691314e-05
understood,0.00020356020165796724,0.00035211258130888457
undertake,0.00020131265441311431,7.344274820724049e-05
undertaken,0.00017503391171285525,0.00014033619619377113
undertakes,6.7881838994622765e-06,1.4912594692511402e-05
undertaking,0.00018280407735979913,6.507832947568212e-05
undertakings,0.00013202564213421903,8.335981269638102e-05
undertook,6.775945357498334e-05,3.0473663412702117e-05
undervalued,0.0,8.564614481267916e-06
underway,0.0,0.0
underwent,2.799666054607561e-05,2.097595733892047e-05
undeserved,2.5687041487143656e-05,3.383312788519357e-06
undiminished,8.90968208885932e-07,3.480145493203017e-05
undisturbed,2.220775195779777e-05,8.265444811682902e-06
undivided,1.2477893286002954e-05,5.079339435156678e-05
undo,4.9827088125687385e-06,1.4898360244921909e-06
undone,7.045273690276428e-05,7.343862096064463e-06
undoubted,2.2338920511055034e-05,1.876405968505002e-06
undoubtedly,9.13810432260944e-05,6.551061113786255e-05
undue,2.9084963589350673e-05,5.858512970849757e-05
unduly,2.9726361894404915e-05,2.0297395341650126e-05
undying,2.7036556539065623e-05,1.5814570543402912e-05
une,0.0,0.0
unease,0.0,3.3562650017659392e-06
uneasiness,4.649799654823718e-06,3.7409674396263715e-05
uneasy,4.3351234686656224e-06,1.345990754039916e-06
uneducated,5.913765539504843e-05,7.592794309652113e-06
unemployed,1.11703391169271e-05,1.6212225057889026e-05
unemployment,3.035910764028274e-05,5.1085105096768165e-05
unending,5.886278110361617e-05,1.2595586756450007e-05
unequal,4.9650631394177766e-05,1.2155342793771822e-05
unequivocal,4.191040240220514e-06,3.129789179830318e-05
unequivocally,3.09490902586621e-05,3.07515048768008e-06
unesco,2.8494734540783955e-06,3.90639036417078e-05
unexpected,2.299028987347525e-05,1.2785480408726686e-05
unexpectedly,2.5137799788736425e-05,7.118157656668295e-06
unexplored,3.604091305050447e-06,0.0
unfading,3.0253434409995463e-05,3.4135618634050707e-06
unfailing,3.992876036054931e-05,4.482795569583502e-05
unfailingly,5.198175392987409e-06,1.6907065498721114e-05
unfair,6.33750003538554e-06,4.5960112961152626e-06
unfaithful,1.8249755653716227e-05,2.222074612440519e-05
unfaithfulness,6.129275374214948e-06,1.0872522857155428e-05
unfamiliar,2.7800636077761847e-05,1.252300851536148e-06
unfathomable,8.499873948520553e-06,6.732294191278628e-05
unfavourable,1.4989914449920353e-06,0.0
unfettered,9.381847254808213e-06,1.4898360244921909e-06
unfinished,3.0109051036672136e-06,0.0
unfit,2.7647687413686582e-05,4.886516674422193e-06
unflagging,8.601321200578912e-06,3.630087813967516e-06
unfold,6.685543719588545e-06,1.8469745197505183e-05
unfolded,5.8691818997843095e-06,1.6515070078395285e-06
unfolding,1.5662692800133648e-05,3.2689968576922177e-05
unfolds,2.2550723857979744e-06,3.745790135327224e-05
unforeseeable,0.0,7.1991614281611945e-06
unforeseen,0.0,6.879772878354749e-06
unforgettable,1.0499563608343268e-05,2.5944942738121466e-05
unfortunate,0.00011084732529401962,1.6535956329074992e-05
unfortunately,6.853949177611349e-05,0.00012183208129220068
unfounded,3.523353778337273e-05,1.3180999215751135e-05
unfulfilled,2.6092190214958385e-06,2.313263509319615e-06
ungrateful,3.420074756872999e-05,1.1936868835604254e-05
unhappily,9.617111893411474e-05,3.8664888381046164e-05
unhappiness,1.099370724997509e-05,1.203014408837187e-06
unhappy,0.00023439337296057077,2.020691218502943e-05
unharmed,4.4542064923947554e-05,0.0
unhealthy,1.8510548357840815e-05,1.6846291225314505e-05
unheard,2.5706073621620747e-05,1.3818463767554398e-05
unhesitatingly,2.6115030711300693e-05,1.4923820059722781e-05
unification,7.454512481562946e-06,5.542030460041017e-06
unified,1.0510146893130673e-05,2.3766982185405946e-05
unifies,8.512924638482085e-07,2.6474273106981685e-05
uniform,1.9479234686330053e-05,0.00010313727969849306
uniformity,2.2592915997741026e-05,1.4632846263168926e-05
unify,0.0,7.929948929708824e-06
unifying,6.184632858964609e-06,3.53516765713834e-05
unilateral,2.890499842137696e-06,2.903052392790154e-05
unimaginable,4.369454396608243e-07,2.506674288733007e-06
unimpaired,4.5592650848918806e-05,1.9186235881771385e-06
unimportant,3.995506641591449e-06,2.624898487035243e-06
uninterrupted,3.2506904682265445e-05,2.557971616712101e-05
uninterruptedly,2.5849752695378738e-06,6.3131669417793535e-06
union,0.000515725847373234,0.0005240878154006263
unions,8.637327842556958e-05,0.0005383769452046922
unique,6.676242403780095e-05,0.00020796462808323935
uniquely,1.1820309929218108e-05,3.993598674846918e-05
uniqueness,0.0,3.6671162446833676e-05
unison,1.5355459207385416e-05,1.3751579648374634e-05
unit,3.709838920351365e-05,3.7046144980098894e-05
unitalsi,0.0,0.0
unitary,0.0,1.1287822289126983e-05
unitate,3.35933353943839e-06,4.256054199111415e-06
unitatis,3.626127649536285e-07,3.5411499090270566e-05
unite,0.00022800737104691047,8.270952210397935e-05
united,0.00028909905883237264,0.0002960940256300944
unites,5.469274332836478e-05,7.128518038072386e-05
uniti,0.0,0.0
uniting,7.046593865167354e-05,5.8377610179531224e-05
unitive,6.665181436964751e-06,9.624303200876339e-06
units,2.0647166892908218e-06,3.3168461242459404e-06
unity,0.0005089108777612901,0.0008743444602539512
universal,0.0003306114007917095,0.0005872782520165261
universality,3.300615285202957e-05,0.00017469863743510002
universally,5.100689265704545e-05,6.971010409486478e-05
universe,0.00010030879235812829,0.00015316379136755574
universities,0.00012448492602944676,0.00021542699424698854
university,0.0003602833625691231,0.0005940556615867776
unjust,0.00018303568086611735,0.00015829934312826903
unjustifiable,4.953024778811341e-06,7.158428445891728e-06
unjustified,6.503580328766649e-06,9.976026843461838e-06
unjustly,0.0001943381277320122,1.595961977219727e-05
unknowingly,7.797835889200672e-06,1.9575602659397817e-05
unknown,0.00013208067556659913,7.325720162814237e-05
unlawful,0.0001201869630725471,4.23577037129527e-05
unleash,0.0,1.4588598989487888e-05
unleashed,1.542639777778604e-05,1.392582694853858e-05
unleashes,0.0,6.0406721263446e-06
unless,0.0005680197226506429,0.0003176941197181709
unlike,3.230152227114178e-05,2.8101153295553667e-05
unlikely,7.597431599169866e-06,0.0
unlimited,4.509363373662356e-05,2.242191170889925e-05
unmarried,8.445163640942849e-06,5.653739224960194e-05
unmask,1.0986731425668865e-05,1.0769774644001671e-05
unmerited,7.329288194630684e-06,4.314361579219423e-05
unmindful,6.820956959228975e-05,3.0298996522804543e-06
unmistakable,1.4611730122635568e-05,4.900897152492233e-05
unmoved,3.120123756133868e-05,1.1182046655694266e-06
unnatural,1.977326531226124e-05,8.277998660028998e-06
unnecessary,2.233609240378413e-05,2.0394974958870406e-05
unnoticed,1.1687922496676533e-05,8.971657297670696e-06
uno,2.8870419630150284e-06,8.328746260499395e-06
unparalleled,1.4323878768872477e-05,7.396155120128823e-06
unpleasant,1.744381669962861e-05,1.1435394480140543e-06
unpopular,3.8145679854680387e-06,3.307190131187709e-06
unprecedented,3.950272747437791e-06,2.136614534999443e-05
unpredictable,0.0,1.1058093417770001e-05
unprepared,6.632886569029638e-06,3.4923094168060186e-06
unproductive,2.6659891320857277e-06,7.329703841585575e-06
unpunished,6.873592664153613e-05,1.3373767413669244e-06
unquenchable,3.4262306614321664e-06,6.357591415351502e-06
unquestionable,1.4584437652064635e-05,1.2567840806934988e-05
unquestionably,2.7772728706736775e-05,6.965690835224703e-06
unreal,0.0,1.6655855365199989e-06
unrealistic,0.0,9.834346924888293e-06
unreasonable,2.606726231049934e-05,1.7396175921398967e-05
unrelated,0.0,2.406608677575841e-05
unrelenting,4.677846684952551e-06,1.9335006538583674e-06
unremitting,4.176685634348877e-05,6.3514210511722764e-06
unrepeatable,0.0,5.636797501274212e-05
unreserved,4.618820953852085e-06,9.217119358403173e-06
unreservedly,1.3153711537362781e-05,2.92696057352918e-05
unresolved,3.2927646955545326e-06,6.607913275816738e-06
unrest,6.8285870386489195e-06,9.118280860725537e-06
unrestrained,5.515567121460476e-05,5.0555926281903676e-06
unrighteous,8.109536459909935e-06,2.0120305895002728e-06
unruly,2.7958526478711706e-05,3.8272902494042925e-06
uns,0.0,0.0
unsatisfied,0.0,1.609365446454287e-05
unscrupulous,1.4087606093233018e-05,5.479189878940816e-06
unsearchable,6.770719565316418e-06,1.4805065570151168e-05
unseemly,3.098596574813255e-05,1.8374863704969048e-06
unseen,4.499863381331497e-06,4.506718768976718e-05
unselfish,3.961473911128986e-06,2.0621065774856357e-05
unselfishly,5.71890924012723e-06,0.0
unselfishness,8.636138152142103e-07,2.1672841134864356e-06
unsettle,1.322606540273188e-06,0.0
unsettled,3.8245804451639035e-05,1.8645641530773172e-06
unsettling,0.0,1.2768813847221215e-05
unshakable,2.514882572116987e-05,8.672239305338067e-06
unshakeable,3.2686600951582224e-05,3.7916230017282672e-06
unshaken,4.658994550026999e-05,1.7367414034473045e-06
unsolved,1.823238005801336e-05,2.455758334589336e-06
unsound,1.9233149085417687e-05,0.0
unspeakable,3.07104949549348e-05,9.282646514519285e-06
unstable,3.6739001347173954e-05,3.492088502537666e-05
unsuitable,2.7402232293691193e-05,1.9126070251193394e-06
unsullied,2.126203809154512e-05,2.98449953173514e-06
unsurpassable,0.0,4.774423752491254e-06
unsuspected,0.0,1.4131716700907244e-05
unsustainable,0.0,4.0926238201950226e-06
unswerving,1.4419926259251859e-05,1.0521444801833029e-05
unthinkable,6.782935894766772e-06,1.870543104376071e-05
untie,4.077826628438851e-06,0.0
untimely,9.758148799423889e-06,1.3024657401498962e-05
untiring,3.681369929703035e-05,2.933571141195537e-05
untiringly,2.541712690187473e-05,9.54748111566538e-06
unto,0.000344733737722082,8.874156791504114e-05
untold,1.5921423656159462e-05,6.496056793104617e-06
untouched,6.211979133680478e-05,1.0236285698148002e-05
untried,0.00010842768435714329,0.0
untrue,6.196600476412311e-06,6.665024152872013e-06
unturned,0.0,3.96326446470574e-06
unum,2.3492848833790405e-05,0.00020536484265811967
unusual,8.00012293485909e-05,1.2871101597566319e-05
unusually,3.2901376459743874e-05,0.0
unutterable,5.709437552753024e-06,6.199324934518002e-06
unveil,8.120287727259473e-06,2.951426774654315e-06
unveiled,2.77516664303709e-06,4.643596673070817e-05
unveils,0.0,3.232790200922984e-06
unwanted,3.6855134147763077e-06,5.965517322672122e-06
unwarranted,1.0249900618769164e-05,8.733704603382954e-06
unwavering,2.0413252000482262e-05,5.979281692996189e-06
unwearying,1.6317444228436317e-05,0.0
unwilling,7.047657436720918e-05,1.2664949829824337e-05
unworthiness,6.57024418779072e-05,2.667606087097071e-06
unworthy,0.00029790626717486585,2.1247525823411344e-05
unwritten,4.097841371843913e-06,1.0337431182226418e-05
unyielding,1.384689099051714e-05,7.526646156985112e-06
uomo,0.0,0.0
upbringing,2.8461649722229523e-05,3.969840965211765e-05
upbuilding,0.0,7.976491762530843e-06
upcoming,1.181075676350303e-06,0.0
update,0.0,0.000124994787471584
updated,0.0006737072192287382,2.970952861102041e-05
updating,0.0,2.0004325728344152e-05
upheaval,3.13795262750398e-05,1.0934027936989686e-05
upheavals,2.146306554807272e-05,8.644840981896124e-06
upheld,4.086046503918294e-05,2.9762833181562433e-05
uphill,0.0,2.0708528062356095e-06
uphold,7.631618813533657e-05,2.680079279299579e-05
upholding,1.792956767001857e-05,7.230155481912553e-06
upholds,7.2550479766615645e-06,6.7608421552557915e-06
upkeep,1.693632584418101e-05,4.273944467971423e-06
uplift,3.810855685063829e-06,0.0
uplifted,6.521699715740877e-06,3.5715609384105596e-06
uplifting,8.425875818762743e-06,1.1167085039184341e-05
uplifts,0.0,0.0
upon,0.000684634095376801,0.00037210888947719194
upper,2.9576318541907027e-05,0.00010487755909208223
upright,0.0001314500156652067,4.114154478062259e-05
uprightness,6.543004663338025e-05,2.3285393727173255e-05
uproot,3.9878783030528926e-05,3.992367535341144e-06
uprooted,1.9763798644523995e-05,9.773464692214495e-06
uprooting,8.644794959272217e-06,7.733877739420133e-06
ups,0.0,0.0
upset,3.1468098977566856e-05,3.6564597935184123e-06
upsets,3.2079200646025595e-06,3.1443876240233755e-06
upsetting,1.4099436708227534e-06,1.2813920093220645e-05
upside,1.554070755935324e-06,1.9509387450813733e-06
upward,3.4329523452472792e-06,9.498027594826914e-06
upwards,2.624243376418118e-05,3.6792222528232573e-06
urban,8.896839773199475e-05,5.953907015249101e-05
urbanization,1.9019242819862393e-06,4.190214371658376e-05
urbe,6.225122102652261e-06,7.26383713896613e-06
urbi,5.790788639743451e-06,8.214185018237513e-05
urge,0.0002466393833359949,5.418648960030033e-05
urged,0.00017134206367970637,4.208704704306138e-05
urgency,3.07101559022559e-05,7.340221828190239e-05
urgent,0.00010528695495757025,0.00017746776099251689
urgently,0.00010825443064508854,9.537428018530348e-05
urges,5.6138858097920015e-05,7.201210346063473e-05
urget,0.0,1.0455012890716532e-05
urging,6.515757913677415e-05,6.728193513817922e-05
ursuline,0.0,0.0
uruguay,0.0,0.0
usa,0.0,2.9001485152438785e-06
usage,5.0869813746212575e-05,4.97407256454355e-05
usages,3.328494398549201e-05,5.483394910332768e-05
use,0.0008505208152056373,0.0009027256181851557
used,0.00033101590105933076,0.00037361540229164357
useful,0.0002732907394790039,0.00010094539884086417
usefully,4.4863984193764566e-05,3.0377261955845542e-05
usefulness,6.840033341271846e-05,5.17052104778236e-05
useless,0.0001071194481466913,3.852328388661823e-05
users,0.0,1.839944281185402e-06
uses,7.216594390188711e-05,6.077760063856978e-05
usher,1.613886762428617e-06,0.0
ushered,2.0942784598646113e-06,2.227556733979818e-05
ushers,0.0,3.699478284847225e-06
using,0.00012823258747219837,0.00017106126943790826
usque,3.0523415738291406e-06,1.3568049548440718e-06
usto,0.0,1.9744214989847833e-06
usual,0.00010780020927975386,2.8926071390998674e-05
usually,0.0001309499346114485,6.751762446234607e-05
usurp,5.852634769274336e-05,5.28053715623759e-06
usurpation,6.676750347053945e-05,1.3553777949306138e-06
usurped,3.531720307940635e-05,1.6485531937238796e-06
usurping,2.8839915422243996e-05,1.4696582322269578e-06
usury,0.00014089678012705885,3.694942651944139e-06
utc,0.0,0.0
utilitarian,2.9195720380829232e-06,3.3553281794192366e-05
utilitarianism,0.0,1.4020622199098499e-05
utility,0.00013184033766872565,3.844333077374828e-05
utilization,0.0,1.001282827956431e-05
utilize,4.121483392619189e-05,6.033721152183787e-06
utilized,1.6489856703015875e-06,3.0912144250692484e-05
utilizing,1.3462393077499479e-05,9.89460785236249e-06
